20200527 00:00,3019100,3045899,2968700,3044500,16244714
20200528 00:00,3046900,3068399,3022400,3027900,13620938
20200529 00:00,3021200,3061300,2995500,3060899,17904153
20200601 00:00,3052700,3062000,3025200,3041900,8615409
20200602 00:00,3056000,3090700,3050899,3088900,11607643
20200603 00:00,3092799,3132200,3088600,3126600,13084564
20200604 00:00,3113700,3130000,3090899,3112000,13278985
20200605 00:00,3147200,3212700,3131800,3191500,23352430
20200608 00:00,3189600,3234100,3189200,3226100,11390162
20200609 00:00,3211400,3223600,3193399,3219200,12662331
20200610 00:00,3223600,3224800,3166000,3166800,17560183
20200611 00:00,3131500,3148500,3000100,3030800,43680909
20200612 00:00,3047000,3090650,2986000,3035000,36221048
20200615 00:00,2962000,3101600,2958900,3101500,24345729
20200616 00:00,3100899,3169700,3076700,3139000,30911317
20200617 00:00,3148900,3160000,3103800,3106000,13471403
20200618 00:00,3114900,3133100,3088000,3129300,12710525
20200619 00:00,3121200,3144900,3058600,3061500,21132613
20200622 00:00,3084200,3125600,3067500,3122900,12370174
20200623 00:00,3133399,3145700,3108200,3112000,11236544
20200624 00:00,3107400,3108100,3021000,3038200,24910408
20200625 00:00,3015899,3080000,3012799,3073700,15168353
20200626 00:00,3064800,3081000,2993399,3001500,21572777
20200629 00:00,3012400,3059500,2989400,3054800,14288740
20200630 00:00,3040600,3102000,3032200,3082799,18585067
20200701 00:00,3086800,3118850,3064600,3103500,12353860
20200702 00:00,3121600,3156800,3115100,3127000,12369181
20200706 00:00,3166200,3179000,3155600,3177300,9773987
20200707 00:00,3153800,3175200,3133700,3141800,13763602
20200708 00:00,3146300,3170500,3127100,3168500,9346769
20200709 00:00,3162000,3172000,3106800,3151600,14313819
20200710 00:00,3127799,3181800,3119700,3181100,11040752
20200713 00:00,3191100,3227100,3141300,3155000,17914793
20200714 00:00,3149300,3218000,3120000,3209900,18499327
20200715 00:00,3206800,3233800,3192700,3218600,14795505
20200716 00:00,3201100,3212799,3189200,3204100,9936079
20200717 00:00,3196500,3225800,3196000,3219000,9611931
20200720 00:00,3199900,3251300,3196200,3243800,10610552
20200721 00:00,3263800,3273300,3239500,3256000,9285294
20200722 00:00,3245299,3272000,3228800,3261500,9834848
20200723 00:00,3281900,3285100,3214900,3234300,13727522
20200724 00:00,3206500,3225200,3192400,3203000,12429687
20200727 00:00,3215200,3238100,3207799,3237500,7847030
20200728 00:00,3233900,3236500,3208550,3218000,8665063
20200729 00:00,3220400,3257300,3215100,3251500,8347387
20200730 00:00,3228600,3273900,3196400,3267900,11909884
20200731 00:00,3255700,3270600,3213300,3264400,13366583
20200803 00:00,3265700,3296200,3257200,3288100,8701697
20200804 00:00,3280700,3300899,3271500,3299800,7233884
20200805 00:00,3318700,3323900,3310000,3319800,7031282
20200806 00:00,3323500,3345500,3301500,3341100,8892549
20200807 00:00,3339100,3348800,3323100,3345700,11040651
20200810 00:00,3351200,3357700,3329600,3353200,7701108
20200811 00:00,3369100,3378700,3320100,3333700,13136753
20200812 00:00,3355000,3382799,3349000,3371100,9436163
20200813 00:00,3369200,3382500,3358300,3376200,7336583
20200814 00:00,3362200,3374200,3350500,3366500,6929320
20200817 00:00,3375400,3387600,3370000,3386200,6136039
20200818 00:00,3377400,3391000,3366200,3389200,6263791
20200819 00:00,3391600,3396100,3362100,3362900,10520330
20200820 00:00,3361200,3390000,3350299,3389700,7805130
20200821 00:00,3382100,3397100,3357600,3396300,7876066
20200824 00:00,3412100,3434200,3410600,3433900,7374757
20200825 00:00,3445000,3447200,3422700,3446000,6772118
20200826 00:00,3444400,3483500,3441400,3477300,8540077
20200827 00:00,3474900,3499000,3465350,3492600,9617356
20200828 00:00,3494100,3510500,3481600,3510000,7479570
20200831 00:00,3517100,3518100,3485000,3496900,9783843
20200901 00:00,3512900,3535600,3492500,3535500,8637928
20200902 00:00,3544800,3587500,3534300,3584300,13237764
20200903 00:00,3580800,3583600,3426000,3432500,28283252
20200904 00:00,3468700,3485000,3348700,3419900,23604118
20200908 00:00,3435700,3435800,3296800,3323000,22745947
20200909 00:00,3354200,3424600,3351500,3409000,15378571
20200910 00:00,3383100,3425200,3328500,3348100,19919766
20200911 00:00,3361600,3376100,3310100,3339100,14554617
20200914 00:00,3381500,3403800,3365500,3386500,11256066
20200915 00:00,3392500,3420200,3390299,3402900,8147205
20200916 00:00,3413200,3430600,3385299,3391100,12865427
20200917 00:00,3345500,3376900,3328100,3360000,15624722
20200918 00:00,3343700,3361500,3279700,3313800,14274403
20200921 00:00,3281300,3281500,3217200,3281000,17090312
20200922 00:00,3265899,3309000,3258700,3301400,10344277
20200923 00:00,3308600,3318900,3210500,3216900,15753674
20200924 00:00,3229700,3267900,3198000,3253700,14915484
20200925 00:00,3238300,3295750,3207000,3280299,11182984
20200928 00:00,3312200,3354700,3308700,3353800,9948348
20200929 00:00,3339500,3347700,3316300,3335500,8297554
20200930 00:00,3304900,3382799,3296000,3361000,15846355
20201001 00:00,3376100,3387300,3350100,3367700,11683464
20201002 00:00,3327600,3359200,3304700,3324400,14827280
20201005 00:00,3351500,3399500,3351300,3388500,7855189
20201006 00:00,3387300,3421700,3331900,3346100,16691524
20201007 00:00,3373900,3416300,3366500,3413600,8424854
20201008 00:00,3423800,3454200,3414800,3452600,8223805
20201009 00:00,3449600,3478800,3446500,3472100,10033440
20201012 00:00,3479600,3540150,3479600,3530600,9812042
20201013 00:00,3514200,3531100,3491000,3507700,10520332
20201014 00:00,3515899,3523000,3471400,3483500,9621243
20201015 00:00,3463100,3486000,3431400,3483200,10750656
20201016 00:00,3477100,3507450,3460600,3462100,9968648
20201019 00:00,3488200,3494300,3410500,3439000,12752151
20201020 00:00,3441000,3468800,3418200,3444300,11123430
20201021 00:00,3440500,3456700,3402799,3413300,12014925
20201022 00:00,3417500,3455000,3406500,3451500,9988106
20201023 00:00,3454100,3461800,3431300,3455000,8438289
20201026 00:00,3415100,3429800,3356300,3391700,16051569
20201027 00:00,3404600,3410299,3357700,3365500,11055131
20201028 00:00,3353300,3356500,3261300,3281900,21192439
20201029 00:00,3290600,3333850,3250899,3276500,14852675
20201030 00:00,3243700,3296800,3226000,3275000,20211252
20201102 00:00,3285100,3323600,3272400,3309600,13808038
20201103 00:00,3336500,3394200,3331800,3382900,14195853
20201104 00:00,3377500,3479300,3357799,3435500,23511962
20201105 00:00,3479100,3521850,3472799,3499300,13869405
20201106 00:00,3480400,3518700,3457200,3509500,11621708
20201109 00:00,3552400,3667700,3540700,3546000,28125535
20201110 00:00,3543200,3557600,3505899,3536600,13381749
20201111 00:00,3565700,3575600,3550600,3568200,8006859
20201112 00:00,3547200,3568600,3512600,3533100,11017430
20201113 00:00,3551600,3588900,3547100,3582799,9526763
20201116 00:00,3605800,3636600,3595899,3623500,12258576
20201117 00:00,3610500,3619200,3583399,3608900,9032778
20201118 00:00,3603000,3622100,3556500,3563000,10689196
20201119 00:00,3547300,3581800,3541500,3548600,8569411
20201120 00:00,3567100,3581900,3542500,3550500,7360748
20201123 00:00,3577900,3596200,3548600,3590899,8143303
20201124 00:00,3598800,3642300,3592900,3640600,9317023
20201125 00:00,3632400,3635400,3614800,3631100,5422404
20201127 00:00,3635000,3641800,3625899,3636600,3714598
20201130 00:00,3621800,3638500,3591700,3637600,11043222
20201201 00:00,3655000,3676700,3649300,3657400,9921151
20201202 00:00,3651800,3672700,3642100,3666000,6698759
20201203 00:00,3662300,3681800,3655000,3670000,9417933
20201204 00:00,3675500,3699400,3668700,3691100,7536329
20201207 00:00,3675100,3696200,3673700,3682500,7378309
20201208 00:00,3683200,3714000,3664100,3706300,5462239
20201209 00:00,3712799,3713100,3659500,3674000,10931457
20201210 00:00,3672500,3680899,3644300,3672200,7774326
20201211 00:00,3648000,3665800,3628500,3660800,8603287
20201214 00:00,3680800,3698000,3644700,3653900,8937653
20201215 00:00,3668800,3697799,3659200,3693200,7137552
20201216 00:00,3703200,3711500,3688700,3703500,7131978
20201217 00:00,3718800,3725000,3710500,3722700,5787116
20201218 00:00,3708000,3723399,3670250,3700000,13370212
20201221 00:00,3676900,3688000,3595800,3675899,14413721
20201222 00:00,3682100,3689600,3660400,3676900,6285852
20201223 00:00,3679500,3696200,3669200,3678100,6746182
20201224 00:00,3682100,3695000,3674500,3692300,3651389
20201228 00:00,3712400,3728300,3710000,3728300,5397088
20201229 00:00,3739000,3740100,3708300,3716000,7074423
20201230 00:00,3727000,3730800,3715500,3721900,6467702
20201231 00:00,3713800,3746900,3710000,3743900,9185656
20210104 00:00,3757400,3767200,3648100,3687000,15319113
20210105 00:00,3691200,3724900,3668399,3709500,8497108
20210106 00:00,3686200,3769800,3681600,3745000,15955607
20210107 00:00,3757500,3798900,3742500,3794800,9551523
20210108 00:00,3801700,3819600,3771100,3816000,10141260
20210111 00:00,3792700,3805800,3772500,3792500,7697834
20210112 00:00,3792900,3801700,3763750,3790500,7060231
20210113 00:00,3792200,3808600,3772500,3802000,6682085
20210114 00:00,3808100,3811300,3781000,3789800,6798808
20210115 00:00,3774400,3779000,3737200,3747700,10546742
20210119 00:00,3777700,3798500,3767500,3798500,6569386
20210120 00:00,3796400,3847950,3793500,3843600,7750526
20210121 00:00,3846500,3852600,3832500,3839000,6108122
20210122 00:00,3824900,3840700,3809700,3826400,6763674
20210125 00:00,3842000,3847700,3784600,3842000,11180693
20210126 00:00,3836700,3858399,3833500,3842000,7171219
20210127 00:00,3832500,3837000,3700000,3706000,20324619
20210128 00:00,3705600,3819200,3703200,3762500,13430479
20210129 00:00,3740299,3770400,3682799,3696000,23759402
20210201 00:00,3732700,3773399,3714200,3765500,11105424
20210202 00:00,3788600,3832100,3788300,3824700,9869230
20210203 00:00,3829400,3836900,3804900,3828800,7817755
20210204 00:00,3827799,3865400,3818300,3861400,6656399
20210205 00:00,3869600,3884700,3864900,3880500,6586330
20210208 00:00,3886000,3909100,3883100,3906000,5830394
20210209 00:00,3902799,3908900,3891700,3906100,5449043
20210210 00:00,3917100,3924800,3875000,3902100,8843553
20210211 00:00,3910200,3916900,3881200,3907000,6907788
20210212 00:00,3894000,3932000,3894000,3931000,6842003
20210216 00:00,3947500,3950500,3915400,3918500,8212857
