20230515 00:00,1737200,1757100,1728200,1746900,5489324.0
20230516 00:00,1746200,1746800,1721500,1726200,5580479.0
20230517 00:00,1726200,1764950,1721600,1762500,7605671.0
20230518 00:00,1765500,1779400,1750200,1775500,7173027.0
20230519 00:00,1774700,1786900,1752500,1760000,6989567.0
20230522 00:00,1761000,1791399,1760200,1790000,6804270.0
20230523 00:00,1784199,1805300,1773899,1779600,7577380.0
20230524 00:00,1766800,1772600,1745200,1751600,6716631.0
20230525 00:00,1747700,1759300,1727000,1736100,7884485.0
20230526 00:00,1737500,1765000,1737500,1765000,6264875.0
20230530 00:00,1767400,1775500,1747600,1755500,5820764.0
20230531 00:00,1751000,1760100,1723550,1740000,7064304.0
20230601 00:00,1741500,1762400,1729350,1757200,6655306.0
20230602 00:00,1766399,1821900,1765500,1821900,10071938.0
20230605 00:00,1822100,1822800,1784400,1793600,8578566.0
20230606 00:00,1798700,1849600,1789500,1845800,12494515.0
20230607 00:00,1836900,1878200,1836000,1875400,13063138.0
20230608 00:00,1877200,1880300,1849199,1864000,7352013.0
20230609 00:00,1858300,1866100,1844500,1850100,6594011.0
20230612 00:00,1859600,1866750,1842200,1863500,6171738.0
20230613 00:00,1862900,1889800,1857300,1881399,8679593.0
20230614 00:00,1886800,1892200,1845500,1858100,9913901.0
20230615 00:00,1858200,1875600,1842800,1869199,9068256.0
20230616 00:00,1873400,1885500,1850750,1859500,9600983.0
20230620 00:00,1858500,1858600,1837600,1852800,6477712.0
20230621 00:00,1852900,1859100,1835900,1848000,6161559.0
20230622 00:00,1841100,1846800,1824900,1833800,5931316.0
20230623 00:00,1820500,1824100,1798100,1801399,10495527.0
20230626 00:00,1800300,1827400,1795000,1811800,7055131.0
20230627 00:00,1812800,1839800,1803600,1831300,7377400.0
20230628 00:00,1832500,1848400,1821200,1847800,5205957.0
20230629 00:00,1840900,1870800,1840900,1867400,6161891.0
20230630 00:00,1870400,1884300,1869000,1871399,5991486.0
20230703 00:00,1870100,1888400,1867400,1881800,3283332.0
20230705 00:00,1872200,1874100,1854300,1854500,5235478.0
20230706 00:00,1845700,1847500,1807200,1825800,6159914.0
20230707 00:00,1821100,1864800,1819500,1847300,6584609.0
20230710 00:00,1840100,1883300,1839400,1883300,4964439.0
20230711 00:00,1880400,1900600,1876900,1898300,5745782.0
20230712 00:00,1904400,1935000,1904199,1920700,7609895.0
20230713 00:00,1925700,1936850,1918000,1931100,5006960.0
20230714 00:00,1930500,1935300,1903000,1916600,6113091.0
20230717 00:00,1916000,1943500,1910500,1932200,4080226.0
20230718 00:00,1934800,1963899,1929400,1960800,5122590.0
20230719 00:00,1962100,1976500,1954199,1965700,4519952.0
20230720 00:00,1975700,1977600,1942649,1952100,5467532.0
20230721 00:00,1956500,1967200,1941000,1942800,5067399.0
20230724 00:00,1946300,1962500,1940000,1949800,3817887.0
20230725 00:00,1949900,1962100,1943500,1953800,4019392.0
20230726 00:00,1954700,1971600,1945500,1961900,5247534.0
20230727 00:00,1974300,1985900,1931800,1938400,6538150.0
20230728 00:00,1945000,1970000,1943200,1967600,3850180.0
20230731 00:00,1964100,1989500,1964100,1988500,4921915.0
20230801 00:00,1984800,1986000,1957700,1968600,5628003.0
20230802 00:00,1953899,1965000,1940900,1955600,6002840.0
20230803 00:00,1939600,1956399,1930700,1944500,6031591.0
20230804 00:00,1952000,1963000,1934500,1940000,6444299.0
20230807 00:00,1952300,1953100,1926800,1942600,4497284.0
20230808 00:00,1935800,1935800,1905300,1929500,6452159.0
20230809 00:00,1938100,1940800,1907500,1920100,5361938.0
20230810 00:00,1927400,1941200,1898950,1909000,7682511.0
20230811 00:00,1909000,1916900,1897400,1910700,5279013.0
20230814 00:00,1916200,1916200,1886399,1908700,4366111.0
20230815 00:00,1895100,1899500,1880300,1883800,5893487.0
20230816 00:00,1888300,1890600,1855000,1855500,6125333.0
20230817 00:00,1859300,1869600,1833300,1837700,6056265.0
20230818 00:00,1836000,1852500,1819300,1845700,6628067.0
20230821 00:00,1853600,1854400,1830800,1841600,5322218.0
20230822 00:00,1849700,1856200,1832200,1839900,5342994.0
20230823 00:00,1849300,1862000,1834300,1858400,4904971.0
20230824 00:00,1862400,1863350,1830500,1835600,6294783.0
20230825 00:00,1839100,1849950,1816100,1838899,8692425.0
20230828 00:00,1843100,1867400,1840200,1856399,5447364.0
20230829 00:00,1854300,1883800,1845700,1881800,5503919.0
20230830 00:00,1881399,1896100,1873300,1891000,4560615.0
20230831 00:00,1894400,1902500,1885400,1889500,3618538.0
20230901 00:00,1894300,1918600,1893500,1908600,6009642.0
20230905 00:00,1892000,1900500,1867200,1868100,5960441.0
20230906 00:00,1862500,1880900,1850900,1862900,6394570.0
20230907 00:00,1859100,1862500,1836000,1845900,5051337.0
20230908 00:00,1848400,1848400,1834500,1838000,4358767.0
20230911 00:00,1851100,1857200,1841500,1842100,3782395.0
20230912 00:00,1840600,1853350,1837400,1842400,3807222.0
20230913 00:00,1843000,1850000,1823899,1831300,5181372.0
20230914 00:00,1833800,1860700,1833800,1856800,6272625.0
20230915 00:00,1859700,1860000,1827900,1839300,5683505.0
20230918 00:00,1839600,1840900,1823800,1826000,3611344.0
20230919 00:00,1828200,1833000,1810700,1818000,4353734.0
20230920 00:00,1817500,1835000,1795000,1795500,5129988.0
20230921 00:00,1795200,1795700,1769500,1771100,6263809.0
20230922 00:00,1774400,1783700,1765650,1768000,4945006.0
20230925 00:00,1773300,1778500,1755100,1775100,5014197.0
20230926 00:00,1754199,1770200,1743000,1748300,5522035.0
20230927 00:00,1754900,1769199,1744700,1763700,7636134.0
20230928 00:00,1760800,1785700,1754800,1778500,6887570.0
20230929 00:00,1784000,1792200,1761500,1766900,7484752.0
20231002 00:00,1777300,1777600,1731550,1742500,8254587.0
20231003 00:00,1739199,1744100,1703700,1711399,8240200.0
20231004 00:00,1703100,1717900,1690900,1709000,8172802.0
20231005 00:00,1708200,1719000,1699400,1710800,5987759.0
20231006 00:00,1716500,1738899,1693899,1733200,7595518.0
20231009 00:00,1710800,1745449,1710000,1739800,5576369.0
20231010 00:00,1742100,1770400,1737500,1759700,6196609.0
20231011 00:00,1760200,1772300,1743800,1763500,5253453.0
20231012 00:00,1765500,1771300,1708000,1719199,7078246.0
20231013 00:00,1723700,1726900,1697000,1697900,6912973.0
20231016 00:00,1708300,1733899,1706699,1729100,5616391.0
20231017 00:00,1727900,1764199,1718300,1746300,7718221.0
20231018 00:00,1745500,1747800,1710000,1712000,7567478.0
20231019 00:00,1707600,1721500,1681100,1682600,9951556.0
20231020 00:00,1682600,1689300,1661200,1661900,9783275.0
20231023 00:00,1660100,1674500,1646399,1659700,8023781.0
20231024 00:00,1658800,1676200,1654100,1662200,5727493.0
20231025 00:00,1655100,1658800,1632300,1633200,6532133.0
20231026 00:00,1631300,1657700,1626500,1648700,8167745.0
20231027 00:00,1651699,1652500,1616699,1620100,8766729.0
20231030 00:00,1633700,1648100,1619400,1628899,6681058.0
20231031 00:00,1628400,1649850,1628300,1641800,5898076.0
20231101 00:00,1641200,1659100,1631000,1659000,9050148.0
20231102 00:00,1657800,1702800,1657800,1698500,8402786.0
20231103 00:00,1702400,1756399,1699500,1745800,10403521.0
20231106 00:00,1746200,1749900,1713950,1719700,5304437.0
20231107 00:00,1722100,1725100,1705700,1717000,5677241.0
20231108 00:00,1714500,1721600,1693050,1697400,6944629.0
20231109 00:00,1703200,1714100,1669800,1671900,7754423.0
20231110 00:00,1678800,1697000,1667949,1687600,6212519.0
20231113 00:00,1686800,1697600,1675200,1692300,4358636.0
20231114 00:00,1692600,1789600,1689800,1788100,12242968.0
20231115 00:00,1798400,1817600,1781100,1785600,9639622.0
20231116 00:00,1790600,1793400,1751500,1762200,7830496.0
20231117 00:00,1771699,1786300,1770200,1782600,6032848.0
20231120 00:00,1780500,1796500,1776399,1795400,4093820.0
20231121 00:00,1790200,1790200,1766699,1769000,5036106.0
