19981117 00:00,357500,358100,347500,348100,1813300
19981118 00:00,351900,366900,348800,354400,2953400
19981119 00:00,355000,371900,354400,357500,3184500
19981120 00:00,364400,367500,347500,351900,3347200
19981123 00:00,355600,368100,351900,362500,5074700
19981124 00:00,361300,370000,357500,358800,2539400
19981125 00:00,358800,360600,349400,351300,2552700
19981127 00:00,350600,351300,347500,350000,1320100
19981130 00:00,345600,348100,310000,319400,4820600
19981201 00:00,320000,353800,316300,341900,7969000
19981202 00:00,341300,368800,335000,360000,7831200
19981203 00:00,363100,365000,336300,336900,5587200
19981204 00:00,343100,344400,320000,328100,6376000
19981207 00:00,333800,337500,327500,336900,4369100
19981208 00:00,339400,339400,320000,320000,6076800
19981209 00:00,326900,328800,316300,319400,5270700
19981210 00:00,326900,329400,318800,320000,3266900
19981211 00:00,322500,340000,320000,338800,5854200
19981214 00:00,328800,333100,322500,325000,4292100
19981215 00:00,327500,336300,327500,335600,2201000
19981216 00:00,337500,341900,326300,328100,3285900
19981217 00:00,329400,337500,327500,334400,2779900
19981218 00:00,333800,353800,332500,351900,7033600
19981221 00:00,353800,356300,342500,350000,3126000
19981222 00:00,363800,381300,350000,380000,10025500
19981223 00:00,386300,405000,373800,397500,11328600
19981224 00:00,398800,400000,391900,391900,1795500
19981228 00:00,390000,411300,390000,408800,6598700
19981229 00:00,411300,415000,402500,407500,3458700
19981230 00:00,401300,411300,400000,401300,2049800
19981231 00:00,405000,413800,395000,409400,2321200
19990104 00:00,421300,422500,400000,412500,7901500
19990105 00:00,419400,439400,415000,433800,12304800
19990106 00:00,441300,441300,410000,416900,12393700
19990107 00:00,422500,450600,421300,449400,12448500
19990108 00:00,465600,468800,440000,449400,5956500
19990111 00:00,457500,460600,448800,458800,4944300
19990112 00:00,463100,466300,433800,460600,7172600
19990113 00:00,428800,475000,421900,465000,8683100
19990114 00:00,455000,478800,400600,413800,14929200
19990115 00:00,418100,421300,397500,413100,8641300
19990119 00:00,419400,423100,403800,409400,4671100
19990120 00:00,411300,420000,396300,405200,7023700
19990121 00:00,404400,405600,373800,388100,5221300
19990122 00:00,376900,395000,370600,387500,3012400
19990125 00:00,392500,395600,380600,393800,3289400
19990126 00:00,399400,408800,396300,405600,4904900
19990127 00:00,410000,413800,399400,402500,3163000
19990128 00:00,408800,412500,403100,408800,2471400
19990129 00:00,411900,415600,400000,412500,2108200
19990201 00:00,416900,419400,403100,410000,2569000
19990202 00:00,403800,407500,390000,391900,2705700
19990203 00:00,390000,405600,387500,401300,3079200
19990204 00:00,401900,402500,377500,378800,3971300
19990205 00:00,382500,383800,355000,363100,6360900
19990208 00:00,366900,395600,362500,376900,4118400
19990209 00:00,379400,390600,370600,371900,6123200
19990210 00:00,368800,386900,360000,382500,4943800
19990211 00:00,387500,397500,381300,396300,5281900
19990212 00:00,391300,391300,370000,377500,3636300
19990216 00:00,388800,388800,378800,384400,2617600
19990217 00:00,381300,386900,369400,370000,2669300
19990218 00:00,375600,378800,355600,359400,5398300
19990219 00:00,362500,376900,361900,371300,3274800
19990222 00:00,373800,388800,372500,384400,2636700
19990223 00:00,385600,395600,379400,383800,2826400
19990224 00:00,388100,390000,373800,373800,1815500
19990225 00:00,373100,381900,365000,369400,2360400
19990226 00:00,365000,370000,345000,347500,5894800
19990301 00:00,348100,348100,336300,336900,4335900
19990302 00:00,341300,353100,335000,345900,5804100
19990303 00:00,347500,351300,335000,338800,2490000
19990304 00:00,345000,355000,323800,334400,3218100
19990305 00:00,343100,343100,323800,330000,4016800
19990308 00:00,332500,346900,295000,343100,4416400
19990309 00:00,343100,343800,335000,341300,2769600
19990310 00:00,341900,341900,324400,325600,4892000
19990311 00:00,322500,338800,320000,321900,4207600
19990312 00:00,323100,335000,323100,331300,2403400
19990315 00:00,333100,350000,332500,340600,3032000
19990316 00:00,350000,355600,349400,354400,3437100
19990317 00:00,359400,360600,339400,340600,3093400
19990318 00:00,343800,356300,342500,355000,1945500
19990319 00:00,359400,370000,328800,334400,4816700
19990322 00:00,340000,351900,329400,350600,4773400
19990323 00:00,344400,344400,327500,330000,3469500
19990324 00:00,332500,337500,325000,336300,3306700
19990325 00:00,343800,348800,333800,338100,3542700
19990326 00:00,337500,338100,322500,332500,2199900
19990329 00:00,335000,354400,331900,353800,4850500
19990330 00:00,350000,363800,350000,359400,4888200
19990331 00:00,363800,371300,358800,359400,3747000
19990401 00:00,360600,368000,357500,360000,2083900
19990405 00:00,360000,378800,360000,370000,4079600
19990406 00:00,368100,383100,368100,380600,5560500
19990407 00:00,380600,382500,363800,371300,3681900
19990408 00:00,368800,370600,360000,366900,2563500
19990409 00:00,362500,372500,359400,368800,2422600
19990412 00:00,350000,368800,348800,361900,3355700
19990413 00:00,363100,368100,345000,345600,3534300
19990414 00:00,353800,370600,350000,355000,5809900
19990415 00:00,353800,362500,343100,356900,14430300
19990416 00:00,358800,360600,352500,353800,4685600
19990419 00:00,356900,367500,335000,338800,8024800
19990420 00:00,338800,347500,335000,340000,4631100
19990421 00:00,340000,343800,335000,343100,3072300
19990422 00:00,350600,366300,350600,363800,9116400
19990423 00:00,362500,394400,362500,391300,8415000
19990426 00:00,395000,412500,392500,408800,8309500
19990427 00:00,431300,458100,430000,456900,18385800
19990428 00:00,446300,456900,436300,440000,8350400
19990429 00:00,432500,447500,417800,430000,6857700
19990430 00:00,440000,471300,440000,459400,13252300
19990503 00:00,460600,500000,448800,495600,12938300
19990504 00:00,482500,488800,461900,465600,7054500
19990505 00:00,463100,470000,446300,470000,5131300
19990506 00:00,465600,468800,440000,445000,3626700
19990507 00:00,446300,458800,427500,458800,3787600
19990510 00:00,467500,469400,446300,452500,3476000
19990511 00:00,448800,461900,435600,446900,4084800
19990512 00:00,448800,465000,441300,463800,3508400
19990513 00:00,464400,468100,446900,461900,2606600
19990514 00:00,451300,458100,443800,443800,1964100
19990517 00:00,437500,446900,430000,444400,1804300
19990518 00:00,448100,460600,437500,453100,3678000
19990519 00:00,455000,457500,435000,451300,2557500
19990520 00:00,454400,457500,425000,425600,3574600
19990521 00:00,430000,443100,418800,438800,4227900
19990524 00:00,436300,443100,418800,420000,2264500
19990525 00:00,415600,424400,409400,414400,3237700
19990526 00:00,417500,443800,360000,440000,3732300
19990527 00:00,431900,437500,426900,435600,3864200
19990528 00:00,433100,443100,431300,440000,1693800
19990601 00:00,450000,453100,443800,448100,4000400
19990602 00:00,445000,479400,440000,465600,4564200
19990603 00:00,468800,480000,468100,474400,4060200
19990604 00:00,476300,481900,472500,481300,3122600
19990607 00:00,481300,490000,475000,488100,3672700
19990608 00:00,487500,488100,475600,476300,2685300
19990609 00:00,474400,485000,471900,484400,3131000
19990610 00:00,478800,482500,473100,481300,2687900
19990611 00:00,481300,485000,462500,465000,1569700
19990614 00:00,465000,467500,451300,454400,1373900
19990615 00:00,451900,467500,451300,459400,1091200
19990616 00:00,463800,480600,463800,478800,1917700
19990617 00:00,476300,480000,457500,463800,1920100
19990618 00:00,453800,472500,451900,471300,1609200
19990621 00:00,470000,472500,460000,465000,1166000
19990622 00:00,463100,469400,453800,454400,1259600
19990623 00:00,450600,450900,435600,436900,4667200
19990624 00:00,436300,436300,422500,422500,3783100
19990625 00:00,425000,426900,420600,421300,2409700
19990628 00:00,424400,429400,423800,425600,2291200
19990629 00:00,427200,455600,426300,453800,3185000
19990630 00:00,456900,469400,449400,463100,2799700
19990701 00:00,463100,465600,452500,452500,1281400
19990702 00:00,455300,468800,451900,463100,1037600
19990706 00:00,459400,476300,458100,473400,3948300
19990707 00:00,473800,507500,470000,499400,9673400
19990708 00:00,511300,550600,508800,545000,14620700
19990709 00:00,545000,560000,530000,556300,5279400
19990712 00:00,555000,556300,541900,544400,2640200
19990713 00:00,535000,541900,528800,536300,2580100
19990714 00:00,545000,566300,545000,559400,5218000
19990715 00:00,558800,559400,513100,535000,15262600
19990716 00:00,536300,545000,530000,530600,3642200
19990719 00:00,539400,558100,523100,543800,4899000
19990720 00:00,545600,555000,527500,528100,3897700
19990721 00:00,541300,554400,528800,540600,6362500
19990722 00:00,536300,538800,511300,523800,3539900
19990723 00:00,528100,537500,526900,532500,1993500
19990726 00:00,528800,536300,508800,508800,3040500
19990727 00:00,526300,539400,525000,537500,3451400
19990728 00:00,538800,555000,530000,543100,2894800
19990729 00:00,533800,552500,529400,539400,2369400
19990730 00:00,545000,580000,545000,557500,3372700
19990802 00:00,556300,580000,555000,557500,3198200
19990803 00:00,567500,574400,536300,550600,3306400
19990804 00:00,551900,558800,532500,537500,3170300
19990805 00:00,535000,549400,521300,547500,2849600
19990806 00:00,540600,553100,523800,541900,3922000
19990809 00:00,543400,551900,542500,543800,2052100
19990810 00:00,540000,560000,536300,552500,3672500
19990811 00:00,560000,597500,559400,596900,7444200
19990812 00:00,590600,613800,586300,600000,5564900
19990813 00:00,606300,620000,598800,600600,2650100
19990816 00:00,598100,606900,595000,604400,2379500
19990817 00:00,603100,603800,589400,603000,3102700
19990818 00:00,600600,620000,596300,601300,3821500
19990819 00:00,598100,605000,585600,587500,4765600
19990820 00:00,592500,596300,566300,591300,2896500
19990823 00:00,593800,613800,593100,607500,3113800
19990824 00:00,603800,607500,599400,603800,4227600
19990825 00:00,606900,615000,601300,613800,2610400
19990826 00:00,611300,631300,611300,621300,3566300
19990827 00:00,627500,726900,626900,646900,4012600
19990830 00:00,650000,650000,620000,620000,2908200
19990831 00:00,625900,660000,620600,651300,5522900
19990901 00:00,670000,688100,660000,687500,6657100
19990902 00:00,676300,714400,668800,706300,7588400
