ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-03-20T00:00:00.000000000Z,35,2,29,153.680000000,157.820000000,153.680000000,157.400000000,24421881,AAPL
2023-03-21T00:00:00.000000000Z,35,2,29,157.500000000,159.400000000,156.550000000,159.090000000,25362967,AAPL
2023-03-22T00:00:00.000000000Z,35,2,29,158.970000000,162.140000000,157.600000000,158.430000000,19183439,AAPL
2023-03-23T00:00:00.000000000Z,35,2,29,159.130000000,161.560000000,157.680000000,159.080000000,20639048,AAPL
2023-03-24T00:00:00.000000000Z,35,2,29,159.550000000,160.390000000,157.820000000,160.200000000,16575425,AAPL
2023-03-27T00:00:00.000000000Z,35,2,29,159.730000000,160.760000000,157.875000000,158.350000000,14491142,AAPL
2023-03-28T00:00:00.000000000Z,35,2,29,158.050000000,158.150000000,155.975000000,157.700000000,12299607,AAPL
2023-03-29T00:00:00.000000000Z,35,2,29,158.430000000,161.050000000,158.330000000,160.400000000,15262505,AAPL
2023-03-30T00:00:00.000000000Z,35,2,29,161.000000000,162.470000000,160.790000000,162.440000000,12286221,AAPL
2023-03-31T00:00:00.000000000Z,35,2,29,162.440000000,165.000000000,161.830000000,164.830000000,23062717,AAPL
2023-04-03T00:00:00.000000000Z,35,2,29,164.000000000,166.320000000,163.700000000,166.020000000,14939923,AAPL
2023-04-04T00:00:00.000000000Z,35,2,29,165.890000000,167.000000000,165.110000000,165.790000000,13500341,AAPL
2023-04-05T00:00:00.000000000Z,35,2,29,165.630000000,165.800000000,161.800000000,163.590000000,14353495,AAPL
2023-04-06T00:00:00.000000000Z,35,2,29,163.540000000,164.955000000,160.160000000,164.570000000,13068532,AAPL
2023-04-10T00:00:00.000000000Z,35,2,29,164.250000000,164.250000000,160.085000000,162.200000000,12782046,AAPL
2023-04-11T00:00:00.000000000Z,35,2,29,162.110000000,162.950000000,160.515000000,160.980000000,12852923,AAPL
2023-04-12T00:00:00.000000000Z,35,2,29,160.570000000,162.300000000,159.660000000,159.760000000,13626287,AAPL
2023-04-13T00:00:00.000000000Z,35,2,29,160.550000000,165.800000000,160.430000000,165.350000000,19993444,AAPL
2023-04-14T00:00:00.000000000Z,35,2,29,165.140000000,166.315000000,163.830000000,164.960000000,14366172,AAPL
2023-04-17T00:00:00.000000000Z,35,2,29,165.500000000,166.190000000,164.050000000,165.130000000,10771835,AAPL
2023-04-18T00:00:00.000000000Z,35,2,29,165.280000000,167.410000000,165.020000000,166.430000000,13539055,AAPL
2023-04-19T00:00:00.000000000Z,35,2,29,165.320000000,168.160000000,165.060000000,167.230000000,11954269,AAPL
2023-04-20T00:00:00.000000000Z,35,2,29,166.700000000,167.870000000,165.560000000,166.980000000,14388272,AAPL
2023-04-21T00:00:00.000000000Z,35,2,30,166.510000000,166.660000000,162.990000000,164.940000000,17714842,AAPL
2023-04-24T00:00:00.000000000Z,35,2,30,164.670000000,165.600000000,163.895000000,165.260000000,10308916,AAPL
2023-04-25T00:00:00.000000000Z,35,2,30,164.800000000,166.305000000,163.520000000,164.290000000,14657048,AAPL
2023-04-26T00:00:00.000000000Z,35,2,30,164.250000000,165.280000000,162.660000000,163.970000000,13812920,AAPL
2023-04-27T00:00:00.000000000Z,35,2,30,164.430000000,169.080000000,164.230000000,167.750000000,21922480,AAPL
2023-04-28T00:00:00.000000000Z,35,2,30,168.000000000,169.850000000,167.410000000,169.500000000,17202007,AAPL
2023-05-01T00:00:00.000000000Z,35,2,30,169.570000000,170.440000000,168.300000000,169.400000000,12643325,AAPL
2023-05-02T00:00:00.000000000Z,35,2,30,169.920000000,170.350000000,167.545000000,168.490000000,14922066,AAPL
2023-05-03T00:00:00.000000000Z,35,2,30,168.600000000,170.925000000,162.720000000,165.650000000,16022105,AAPL
2023-05-04T00:00:00.000000000Z,35,2,30,166.090000000,171.470000000,164.220000000,169.920000000,18840024,AAPL
2023-05-05T00:00:00.000000000Z,35,2,30,169.610000000,174.300000000,169.000000000,173.080000000,25140820,AAPL
2023-05-08T00:00:00.000000000Z,35,2,30,173.410000000,173.850000000,172.110000000,173.250000000,12439186,AAPL
2023-05-09T00:00:00.000000000Z,35,2,30,173.280000000,173.540000000,171.630000000,171.940000000,12124850,AAPL
2023-05-10T00:00:00.000000000Z,35,2,30,171.440000000,174.030000000,170.840000000,173.640000000,15230860,AAPL
2023-05-11T00:00:00.000000000Z,35,2,30,173.700000000,174.570000000,172.180000000,173.800000000,13333701,AAPL
2023-05-12T00:00:00.000000000Z,35,2,30,173.870000000,174.060000000,171.000000000,172.430000000,12336882,AAPL
2023-05-15T00:00:00.000000000Z,35,2,30,173.060000000,173.320000000,171.470000000,171.980000000,11028593,AAPL
2023-05-16T00:00:00.000000000Z,35,2,30,172.490000000,173.130000000,171.340000000,172.230000000,10630099,AAPL
2023-05-17T00:00:00.000000000Z,35,2,30,172.200000000,172.925000000,170.430000000,172.700000000,16398758,AAPL
2023-05-18T00:00:00.000000000Z,35,2,30,172.710000000,176.100000000,172.220000000,175.870000000,18699499,AAPL
2023-05-19T00:00:00.000000000Z,35,2,30,175.330000000,176.440000000,174.940000000,175.090000000,15226497,AAPL
2023-05-22T00:00:00.000000000Z,35,2,30,175.290000000,175.460000000,172.600000000,174.700000000,11527091,AAPL
2023-05-23T00:00:00.000000000Z,35,2,30,174.560000000,174.640000000,171.275000000,171.990000000,13986056,AAPL
2023-05-24T00:00:00.000000000Z,35,2,30,171.400000000,172.450000000,170.070000000,170.990000000,11197062,AAPL
2023-05-25T00:00:00.000000000Z,35,2,30,171.370000000,173.890000000,170.670000000,172.820000000,16542647,AAPL
2023-05-26T00:00:00.000000000Z,35,2,30,172.660000000,175.770000000,172.620000000,175.580000000,16252408,AAPL
2023-05-30T00:00:00.000000000Z,35,2,30,176.310000000,178.990000000,175.750000000,177.670000000,16109476,AAPL
2023-05-31T00:00:00.000000000Z,35,2,30,176.980000000,179.350000000,176.410000000,177.770000000,41118849,AAPL
2023-06-01T00:00:00.000000000Z,35,2,30,177.800000000,180.690000000,176.940000000,180.580000000,16744315,AAPL
2023-06-02T00:00:00.000000000Z,35,2,30,180.570000000,181.780000000,179.270000000,181.100000000,14527620,AAPL
2023-06-05T00:00:00.000000000Z,35,2,30,181.370000000,184.950000000,178.030000000,179.120000000,22541405,AAPL
2023-06-06T00:00:00.000000000Z,35,2,30,179.240000000,180.400000000,177.435000000,179.040000000,13901065,AAPL
2023-06-07T00:00:00.000000000Z,35,2,30,178.910000000,181.210000000,177.320000000,177.900000000,17864147,AAPL
2023-06-08T00:00:00.000000000Z,35,2,30,177.200000000,180.830000000,177.200000000,180.500000000,12260269,AAPL
2023-06-09T00:00:00.000000000Z,35,2,30,180.320000000,182.220000000,179.900000000,180.810000000,14590303,AAPL
2023-06-12T00:00:00.000000000Z,35,2,32,181.680000000,184.340000000,180.970000000,182.490000000,17193836,AAPL
2023-06-13T00:00:00.000000000Z,35,2,32,182.600000000,184.140000000,182.010000000,183.070000000,13375281,AAPL
2023-06-14T00:00:00.000000000Z,35,2,32,183.570000000,184.385000000,182.020000000,183.880000000,17077273,AAPL
2023-06-15T00:00:00.000000000Z,35,2,32,183.780000000,186.515000000,183.000000000,185.660000000,19835420,AAPL
2023-06-16T00:00:00.000000000Z,35,2,32,185.750000000,187.670000000,184.660000000,184.950000000,48766827,AAPL
2023-06-20T00:00:00.000000000Z,35,2,32,184.710000000,186.100000000,183.860000000,184.820000000,14977675,AAPL
2023-06-21T00:00:00.000000000Z,35,2,32,184.780000000,185.405000000,182.590000000,183.650000000,15266122,AAPL
2023-06-22T00:00:00.000000000Z,35,2,32,183.600000000,187.240000000,183.190000000,187.100000000,14841551,AAPL
2023-06-23T00:00:00.000000000Z,35,2,32,186.130000000,187.560000000,185.010000000,186.500000000,17221739,AAPL
2023-06-26T00:00:00.000000000Z,35,2,32,186.550000000,188.045000000,185.000000000,185.550000000,13413738,AAPL
2023-06-27T00:00:00.000000000Z,35,2,32,185.860000000,188.380000000,185.410000000,187.980000000,13491825,AAPL
2023-06-28T00:00:00.000000000Z,35,2,32,187.980000000,189.900000000,187.600000000,189.700000000,14014100,AAPL
2023-06-29T00:00:00.000000000Z,35,2,32,189.430000000,190.430000000,188.800000000,190.300000000,11291175,AAPL
2023-06-30T00:00:00.000000000Z,35,2,32,190.500000000,194.480000000,190.410000000,194.270000000,27843622,AAPL
2023-07-03T00:00:00.000000000Z,35,2,32,194.120000000,194.290000000,191.770000000,192.450000000,8266443,AAPL
2023-07-05T00:00:00.000000000Z,35,2,32,191.910000000,192.980000000,190.620000000,191.230000000,12263133,AAPL
2023-07-06T00:00:00.000000000Z,35,2,32,190.310000000,192.050000000,189.210000000,191.840000000,12985800,AAPL
2023-07-07T00:00:00.000000000Z,35,2,32,191.660000000,192.660000000,190.245000000,190.910000000,14236364,AAPL
2023-07-10T00:00:00.000000000Z,35,2,32,189.570000000,190.430000000,187.035000000,188.460000000,18452330,AAPL
2023-07-11T00:00:00.000000000Z,35,2,32,188.800000000,189.650000000,186.600000000,188.200000000,12573834,AAPL
2023-07-12T00:00:00.000000000Z,35,2,32,188.300000000,191.700000000,188.300000000,189.950000000,17458990,AAPL
2023-07-13T00:00:00.000000000Z,35,2,32,190.730000000,191.180000000,189.780000000,190.300000000,10891561,AAPL
2023-07-14T00:00:00.000000000Z,35,2,32,190.590000000,191.175000000,189.630000000,190.730000000,12493871,AAPL
2023-07-17T00:00:00.000000000Z,35,2,32,190.820000000,194.320000000,190.580000000,193.990000000,14948483,AAPL
2023-07-18T00:00:00.000000000Z,35,2,32,194.160000000,194.330000000,192.420000000,193.400000000,14053554,AAPL
2023-07-19T00:00:00.000000000Z,35,2,32,193.500000000,198.230000000,192.650000000,193.730000000,19991341,AAPL
2023-07-20T00:00:00.000000000Z,35,2,32,193.820000000,196.460000000,192.495000000,192.990000000,16451952,AAPL
2023-07-21T00:00:00.000000000Z,35,2,32,193.370000000,194.970000000,191.320000000,192.090000000,24776925,AAPL
2023-07-24T00:00:00.000000000Z,35,2,32,192.600000000,194.910000000,192.260000000,193.450000000,11805330,AAPL
2023-07-25T00:00:00.000000000Z,35,2,32,193.530000000,194.440000000,192.920000000,193.530000000,11795582,AAPL
2023-07-26T00:00:00.000000000Z,35,2,32,193.800000000,195.640000000,193.200000000,194.950000000,14863111,AAPL
2023-07-27T00:00:00.000000000Z,35,2,32,195.830000000,197.195000000,192.560000000,193.400000000,11591846,AAPL
2023-07-28T00:00:00.000000000Z,35,2,32,194.090000000,196.620000000,193.950000000,195.920000000,14964105,AAPL
2023-07-31T00:00:00.000000000Z,35,2,32,195.900000000,196.700000000,195.270000000,196.320000000,13364217,AAPL
2023-08-01T00:00:00.000000000Z,35,2,32,196.230000000,196.730000000,194.000000000,195.150000000,10405578,AAPL
2023-08-02T00:00:00.000000000Z,35,2,32,194.090000000,195.180000000,191.860000000,192.800000000,15933012,AAPL
2023-08-03T00:00:00.000000000Z,35,2,32,191.410000000,196.020000000,185.040000000,187.300000000,15993377,AAPL
2023-08-04T00:00:00.000000000Z,35,2,32,187.810000000,188.920000000,181.710000000,182.050000000,29891267,AAPL
2023-08-07T00:00:00.000000000Z,35,2,32,183.440000000,183.460000000,177.360000000,179.130000000,21485998,AAPL
2023-08-08T00:00:00.000000000Z,35,2,32,178.750000000,180.270000000,177.590000000,179.790000000,14808036,AAPL
2023-08-09T00:00:00.000000000Z,35,2,32,180.740000000,181.480000000,177.010000000,178.420000000,14465944,AAPL
2023-08-10T00:00:00.000000000Z,35,2,32,179.390000000,180.750000000,177.600000000,178.480000000,12405437,AAPL
2023-08-11T00:00:00.000000000Z,35,2,32,178.430000000,178.620000000,176.560000000,177.680000000,12589622,AAPL
2023-08-14T00:00:00.000000000Z,35,2,32,178.300000000,179.920000000,177.310000000,179.920000000,11046415,AAPL
2023-08-15T00:00:00.000000000Z,35,2,32,178.810000000,179.480000000,177.060000000,177.780000000,10488187,AAPL
2023-08-16T00:00:00.000000000Z,35,2,32,177.940000000,178.530000000,176.050000000,176.110000000,10380692,AAPL
2023-08-17T00:00:00.000000000Z,35,2,32,176.530000000,177.510000000,173.120000000,173.370000000,13876442,AAPL
2023-08-18T00:00:00.000000000Z,35,2,32,173.600000000,175.100000000,171.700000000,174.700000000,17979655,AAPL
2023-08-21T00:00:00.000000000Z,35,2,32,174.980000000,176.130000000,173.735000000,175.400000000,14834041,AAPL
2023-08-22T00:00:00.000000000Z,35,2,32,176.140000000,177.675000000,176.140000000,177.000000000,11018081,AAPL
2023-08-23T00:00:00.000000000Z,35,2,32,178.120000000,181.900000000,177.320000000,181.340000000,14587454,AAPL
2023-08-24T00:00:00.000000000Z,35,2,32,182.410000000,182.780000000,175.880000000,176.330000000,17733754,AAPL
2023-08-25T00:00:00.000000000Z,35,2,32,176.380000000,179.145000000,175.830000000,178.510000000,13676646,AAPL
2023-08-28T00:00:00.000000000Z,35,2,32,179.000000000,180.590000000,178.390000000,180.360000000,10752980,AAPL
2023-08-29T00:00:00.000000000Z,35,2,32,180.250000000,184.900000000,179.320000000,184.540000000,14281835,AAPL
2023-08-30T00:00:00.000000000Z,35,2,32,184.050000000,187.790000000,183.520000000,187.610000000,13877581,AAPL
2023-08-31T00:00:00.000000000Z,35,2,32,187.600000000,189.110000000,187.190000000,188.130000000,18696147,AAPL
