ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2023-06-05 00:00:00+00:00,35,2,5618,182.21,182.28,178.44,179.36,8578566.0,IWM
2023-06-06 00:00:00+00:00,35,2,5614,179.87,184.96,178.95,184.58,12494515.0,IWM
2023-06-07 00:00:00+00:00,35,2,5613,183.69,187.82,183.6,187.54,13063138.0,IWM
2023-06-08 00:00:00+00:00,35,2,5611,187.72,188.03,184.92,186.4,7352013.0,IWM
2023-06-09 00:00:00+00:00,35,2,5606,185.83,186.61,184.45,185.01,6594011.0,IWM
2023-06-12 00:00:00+00:00,35,2,5611,185.96,186.675,184.22,186.35,6171738.0,IWM
2023-06-13 00:00:00+00:00,35,2,5612,186.29,188.98,185.73,188.14,8679593.0,IWM
2023-06-14 00:00:00+00:00,35,2,5615,188.68,189.22,184.55,185.81,9913901.0,IWM
2023-06-15 00:00:00+00:00,35,2,5611,185.82,187.56,184.28,186.92,9068256.0,IWM
2023-06-16 00:00:00+00:00,35,2,5606,187.34,188.55,185.075,185.95,9600983.0,IWM
2023-06-20 00:00:00+00:00,35,2,5600,185.85,185.86,183.76,185.28,6477712.0,IWM
2023-06-21 00:00:00+00:00,35,2,5603,185.29,185.91,183.59,184.8,6161559.0,IWM
2023-06-22 00:00:00+00:00,35,2,5604,184.11,184.68,182.49,183.38,5931316.0,IWM
2023-06-23 00:00:00+00:00,35,2,5607,182.05,182.41,179.81,180.14,10495527.0,IWM
2023-06-26 00:00:00+00:00,35,2,5601,180.03,182.74,179.5,181.18,7055131.0,IWM
2023-06-27 00:00:00+00:00,35,2,5605,181.28,183.98,180.36,183.13,7377400.0,IWM
2023-06-28 00:00:00+00:00,35,2,5610,183.25,184.84,182.12,184.78,5205957.0,IWM
2023-06-29 00:00:00+00:00,35,2,5613,184.09,187.08,184.09,186.74,6161891.0,IWM
2023-06-30 00:00:00+00:00,35,2,5616,187.04,188.43,186.9,187.14,5991486.0,IWM
2023-07-03 00:00:00+00:00,35,2,5608,187.01,188.84,186.74,188.18,3283332.0,IWM
2023-07-05 00:00:00+00:00,35,2,5605,187.22,187.41,185.43,185.45,5235478.0,IWM
2023-07-06 00:00:00+00:00,35,2,5600,184.57,184.75,180.72,182.58,6159914.0,IWM
2023-07-07 00:00:00+00:00,35,2,5597,182.11,186.48,181.95,184.73,6584609.0,IWM
2023-07-10 00:00:00+00:00,35,2,5590,184.01,188.33,183.94,188.33,4964439.0,IWM
2023-07-11 00:00:00+00:00,35,2,5585,188.04,190.06,187.69,189.83,5745782.0,IWM
2023-07-12 00:00:00+00:00,35,2,5581,190.44,193.5,190.42,192.07,7609895.0,IWM
2023-07-13 00:00:00+00:00,35,2,5585,192.57,193.685,191.8,193.11,5006960.0,IWM
2023-07-14 00:00:00+00:00,35,2,5585,193.05,193.53,190.3,191.66,6113091.0,IWM
2023-07-17 00:00:00+00:00,35,2,5579,191.6,194.35,191.05,193.22,4080226.0,IWM
2023-07-18 00:00:00+00:00,35,2,5579,193.48,196.39,192.94,196.08,5122590.0,IWM
2023-07-19 00:00:00+00:00,35,2,5578,196.21,197.65,195.42,196.57,4519952.0,IWM
2023-07-20 00:00:00+00:00,35,2,5576,197.57,197.76,194.265,195.21,5467532.0,IWM
2023-07-21 00:00:00+00:00,35,2,5573,195.65,196.72,194.1,194.28,5067399.0,IWM
2023-07-24 00:00:00+00:00,35,2,5571,194.63,196.25,194.0,194.98,3817887.0,IWM
2023-07-25 00:00:00+00:00,35,2,5568,194.99,196.21,194.35,195.38,4019392.0,IWM
2023-07-26 00:00:00+00:00,35,2,5566,195.47,197.16,194.55,196.19,5247534.0,IWM
2023-07-27 00:00:00+00:00,35,2,5564,197.43,198.59,193.18,193.84,6538150.0,IWM
2023-07-28 00:00:00+00:00,35,2,5561,194.5,197.0,194.32,196.76,3850180.0,IWM
2023-07-31 00:00:00+00:00,35,2,5559,196.41,198.95,196.41,198.85,4921915.0,IWM
2023-08-01 00:00:00+00:00,35,2,5566,198.48,198.6,195.77,196.86,5628003.0,IWM
2023-08-02 00:00:00+00:00,35,2,5562,195.39,196.5,194.09,195.56,6002840.0,IWM
2023-08-03 00:00:00+00:00,35,2,5562,193.96,195.64,193.07,194.45,6031591.0,IWM
2023-08-04 00:00:00+00:00,35,2,5557,195.2,196.3,193.45,194.0,6444299.0,IWM
2023-08-07 00:00:00+00:00,35,2,5551,195.23,195.31,192.68,194.26,4497284.0,IWM
2023-08-08 00:00:00+00:00,35,2,5552,193.58,193.58,190.53,192.95,6452159.0,IWM
2023-08-09 00:00:00+00:00,35,2,5552,193.81,194.08,190.75,192.01,5361938.0,IWM
2023-08-10 00:00:00+00:00,35,2,5552,192.74,194.12,189.895,190.9,7682511.0,IWM
2023-08-11 00:00:00+00:00,35,2,5552,190.9,191.69,189.74,191.07,5279013.0,IWM
2023-08-14 00:00:00+00:00,35,2,5549,191.62,191.62,188.64,190.87,4366111.0,IWM
2023-08-15 00:00:00+00:00,35,2,5549,189.51,189.95,188.03,188.38,5893487.0,IWM
2023-08-16 00:00:00+00:00,35,2,5547,188.83,189.06,185.5,185.55,6125333.0,IWM
2023-08-17 00:00:00+00:00,35,2,5550,185.93,186.96,183.33,183.77,6056265.0,IWM
2023-08-18 00:00:00+00:00,35,2,5548,183.6,185.25,181.93,184.57,6628067.0,IWM
2023-08-21 00:00:00+00:00,35,2,5551,185.36,185.44,183.08,184.16,5322218.0,IWM
2023-08-22 00:00:00+00:00,35,2,5553,184.97,185.62,183.22,183.99,5342994.0,IWM
2023-08-23 00:00:00+00:00,35,2,5554,184.93,186.2,183.43,185.84,4904971.0,IWM
2023-08-24 00:00:00+00:00,35,2,5547,186.24,186.335,183.05,183.56,6294783.0,IWM
2023-08-25 00:00:00+00:00,35,2,5544,183.91,184.995,181.61,183.89,8692425.0,IWM
2023-08-28 00:00:00+00:00,35,2,5542,184.31,186.74,184.02,185.64,5447364.0,IWM
2023-08-29 00:00:00+00:00,35,2,5541,185.43,188.38,184.57,188.18,5503919.0,IWM
2023-08-30 00:00:00+00:00,35,2,5542,188.14,189.61,187.33,189.1,4560615.0,IWM
2023-08-31 00:00:00+00:00,35,2,5540,189.44,190.25,188.54,188.95,3618538.0,IWM
2023-09-01 00:00:00+00:00,35,2,5534,189.43,191.86,189.35,190.86,6009642.0,IWM
2023-09-05 00:00:00+00:00,35,2,5533,189.2,190.05,186.72,186.81,5960441.0,IWM
2023-09-06 00:00:00+00:00,35,2,5532,186.25,188.09,185.09,186.29,6394570.0,IWM
2023-09-07 00:00:00+00:00,35,2,5529,185.91,186.25,183.6,184.59,5051337.0,IWM
2023-09-08 00:00:00+00:00,35,2,5528,184.84,184.84,183.45,183.8,4358767.0,IWM
2023-09-11 00:00:00+00:00,35,2,5525,185.11,185.72,184.15,184.21,3782395.0,IWM
2023-09-12 00:00:00+00:00,35,2,5528,184.06,185.335,183.74,184.24,3807222.0,IWM
2023-09-13 00:00:00+00:00,35,2,5529,184.3,185.0,182.39,183.13,5181372.0,IWM
2023-09-14 00:00:00+00:00,35,2,5529,183.38,186.07,183.38,185.68,6272625.0,IWM
2023-09-15 00:00:00+00:00,35,2,5537,185.97,186.0,182.79,183.93,5683505.0,IWM
2023-09-18 00:00:00+00:00,35,2,5541,183.96,184.09,182.38,182.6,3611344.0,IWM
2023-09-19 00:00:00+00:00,35,2,5543,182.82,183.3,181.07,181.8,4353734.0,IWM
2023-09-20 00:00:00+00:00,35,2,5548,181.75,183.5,179.5,179.55,5129988.0,IWM
2023-09-21 00:00:00+00:00,35,2,5553,179.52,179.57,176.95,177.11,6263809.0,IWM
2023-09-22 00:00:00+00:00,35,2,5555,177.44,178.37,176.565,176.8,4945006.0,IWM
2023-09-25 00:00:00+00:00,35,2,5552,177.33,177.85,175.51,177.51,5014197.0,IWM
2023-09-26 00:00:00+00:00,35,2,5544,175.42,177.02,174.3,174.83,5522035.0,IWM
2023-09-27 00:00:00+00:00,35,2,5549,175.49,176.92,174.47,176.37,7636134.0,IWM
2023-09-28 00:00:00+00:00,35,2,5560,176.08,178.57,175.48,177.85,6887570.0,IWM
2023-09-29 00:00:00+00:00,35,2,5564,178.4,179.22,176.15,176.69,7484752.0,IWM
2023-10-02 00:00:00+00:00,35,2,5567,177.73,177.76,173.155,174.25,8254587.0,IWM
2023-10-03 00:00:00+00:00,35,2,5568,173.92,174.41,170.37,171.14,8240200.0,IWM
2023-10-04 00:00:00+00:00,35,2,5569,170.31,171.79,169.09,170.9,8172802.0,IWM
2023-10-05 00:00:00+00:00,35,2,5570,170.82,171.9,169.94,171.08,5987759.0,IWM
2023-10-06 00:00:00+00:00,35,2,5571,171.65,173.89,169.39,173.32,7595518.0,IWM
2023-10-09 00:00:00+00:00,35,2,5564,171.08,174.545,171.0,173.98,5576369.0,IWM
2023-10-10 00:00:00+00:00,35,2,5564,174.21,177.04,173.75,175.97,6196609.0,IWM
2023-10-11 00:00:00+00:00,35,2,5567,176.02,177.23,174.38,176.35,5253453.0,IWM
2023-10-12 00:00:00+00:00,35,2,5566,176.55,177.13,170.8,171.92,7078246.0,IWM
2023-10-13 00:00:00+00:00,35,2,5562,172.37,172.69,169.7,169.79,6912973.0,IWM
2023-10-16 00:00:00+00:00,35,2,5553,170.83,173.39,170.67,172.91,5616391.0,IWM
2023-10-17 00:00:00+00:00,35,2,5551,172.79,176.42,171.83,174.63,7718221.0,IWM
2023-10-18 00:00:00+00:00,35,2,5547,174.55,174.78,171.0,171.2,7567478.0,IWM
2023-10-19 00:00:00+00:00,35,2,5557,170.76,172.15,168.11,168.26,9951556.0,IWM
2023-10-20 00:00:00+00:00,35,2,5556,168.26,168.93,166.12,166.19,9783275.0,IWM
2023-10-23 00:00:00+00:00,35,2,5555,166.01,167.45,164.64,165.97,8023781.0,IWM
2023-10-24 00:00:00+00:00,35,2,5552,165.88,167.62,165.41,166.22,5727493.0,IWM
2023-10-25 00:00:00+00:00,35,2,5551,165.51,165.88,163.23,163.32,6532133.0,IWM
2023-10-26 00:00:00+00:00,35,2,5554,163.13,165.77,162.65,164.87,8167745.0,IWM
2023-10-27 00:00:00+00:00,35,2,5556,165.17,165.25,161.67,162.01,8766729.0,IWM
2023-10-30 00:00:00+00:00,35,2,5551,163.37,164.81,161.94,162.89,6681058.0,IWM
2023-10-31 00:00:00+00:00,35,2,5546,162.84,164.985,162.83,164.18,5898076.0,IWM
2023-11-01 00:00:00+00:00,35,2,5545,164.12,165.91,163.1,165.9,9050148.0,IWM
2023-11-02 00:00:00+00:00,35,2,5546,165.78,170.28,165.78,169.85,8402786.0,IWM
2023-11-03 00:00:00+00:00,35,2,5543,170.24,175.64,169.95,174.58,10403521.0,IWM
2023-11-06 00:00:00+00:00,35,2,5537,174.62,174.99,171.395,171.97,5304437.0,IWM
2023-11-07 00:00:00+00:00,35,2,5535,172.21,172.51,170.57,171.7,5677241.0,IWM
2023-11-08 00:00:00+00:00,35,2,5537,171.45,172.16,169.305,169.74,6944629.0,IWM
2023-11-09 00:00:00+00:00,35,2,5537,170.32,171.41,166.98,167.19,7754423.0,IWM
2023-11-10 00:00:00+00:00,35,2,5534,167.88,169.7,166.795,168.76,6212519.0,IWM
2023-11-13 00:00:00+00:00,35,2,5530,168.68,169.76,167.52,169.23,4358636.0,IWM
2023-11-14 00:00:00+00:00,35,2,5530,169.26,178.96,168.98,178.81,12242968.0,IWM
2023-11-15 00:00:00+00:00,35,2,5530,179.84,181.76,178.11,178.56,9639622.0,IWM
2023-11-16 00:00:00+00:00,35,2,5530,179.06,179.34,175.15,176.22,7830496.0,IWM
2023-11-17 00:00:00+00:00,35,2,5531,177.17,178.63,177.02,178.26,6032848.0,IWM
2023-11-20 00:00:00+00:00,35,2,5537,178.05,179.65,177.64,179.54,4093820.0,IWM
2023-11-21 00:00:00+00:00,35,2,5540,179.02,179.02,176.67,176.9,5036106.0,IWM
2023-11-22 00:00:00+00:00,35,2,5542,177.68,179.39,177.43,177.94,5005116.0,IWM
2023-11-24 00:00:00+00:00,35,2,5539,177.89,179.73,177.8,179.21,2260477.0,IWM
2023-11-27 00:00:00+00:00,35,2,5539,178.43,179.105,177.23,178.91,4350660.0,IWM
2023-11-28 00:00:00+00:00,35,2,8880,178.57,179.22,177.2,178.19,5642280.0,IWM
2023-11-29 00:00:00+00:00,35,2,8880,179.05,181.75,178.71,178.84,5988898.0,IWM
2023-11-30 00:00:00+00:00,35,2,8880,178.67,180.64,178.67,179.66,5399929.0,IWM
2023-12-01 00:00:00+00:00,35,2,8880,180.42,185.3,178.21,185.14,10531204.0,IWM
2023-12-04 00:00:00+00:00,35,2,8880,184.74,186.99,184.02,186.4,8212260.0,IWM
2023-12-05 00:00:00+00:00,35,2,8880,186.27,187.08,183.98,184.79,6748286.0,IWM
2023-12-06 00:00:00+00:00,35,2,8880,184.94,187.92,183.75,183.99,6808514.0,IWM
2023-12-07 00:00:00+00:00,35,2,8880,183.56,185.63,183.32,185.44,5020667.0,IWM
2023-12-08 00:00:00+00:00,35,2,8880,185.87,187.75,184.54,186.71,6294224.0,IWM
2023-12-11 00:00:00+00:00,35,2,8880,186.89,187.62,185.89,187.3,4898217.0,IWM
2023-12-12 00:00:00+00:00,35,2,8880,187.63,188.87,185.34,187.15,4909869.0,IWM
2023-12-13 00:00:00+00:00,35,2,8880,187.15,194.0,185.67,193.67,11351552.0,IWM
2023-12-14 00:00:00+00:00,35,2,8880,194.49,200.035,194.2,198.26,17002227.0,IWM
2023-12-15 00:00:00+00:00,35,2,8880,200.03,200.88,195.96,197.79,11127267.0,IWM
2023-12-18 00:00:00+00:00,35,2,8880,197.7,198.77,196.66,196.67,8184994.0,IWM
2023-12-19 00:00:00+00:00,35,2,8880,197.65,201.3,197.57,200.7,9009131.0,IWM
2023-12-20 00:00:00+00:00,35,2,8880,200.17,202.17,196.09,197.33,12584636.0,IWM
2023-12-21 00:00:00+00:00,35,2,8880,198.46,199.83,197.52,199.56,7801140.0,IWM
2023-12-22 00:00:00+00:00,35,2,8880,199.14,202.81,199.14,201.25,7160361.0,IWM
2023-12-26 00:00:00+00:00,35,2,8880,202.13,204.555,201.69,204.11,4936141.0,IWM
2023-12-27 00:00:00+00:00,35,2,8880,204.37,205.46,203.395,204.89,6658948.0,IWM
2023-12-28 00:00:00+00:00,35,2,8880,204.98,205.165,203.28,204.1,4766758.0,IWM
2023-12-29 00:00:00+00:00,35,2,8880,204.33,204.39,200.31,200.61,6983836.0,IWM
2024-01-02 00:00:00+00:00,35,2,8880,202.2,202.21,198.45,199.75,8914430.0,IWM
