ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2020-10-02T00:00:00.000000000Z,35,2,7692,332.760000000,335.920000000,330.470000000,332.440000000,14827280,SPY
2020-10-05T00:00:00.000000000Z,35,2,7699,335.150000000,339.950000000,335.130000000,338.850000000,7855189,SPY
2020-10-06T00:00:00.000000000Z,35,2,7702,338.730000000,342.170000000,333.190000000,334.610000000,16691524,SPY
2020-10-07T00:00:00.000000000Z,35,2,7708,337.390000000,341.630000000,336.650000000,341.360000000,8424854,SPY
2020-10-08T00:00:00.000000000Z,35,2,7719,342.380000000,345.420000000,341.480000000,345.260000000,8223805,SPY
2020-10-09T00:00:00.000000000Z,35,2,7729,344.960000000,347.880000000,344.650000000,347.210000000,10033440,SPY
2020-10-12T00:00:00.000000000Z,35,2,7730,347.960000000,354.015000000,347.960000000,353.060000000,9812042,SPY
2020-10-13T00:00:00.000000000Z,35,2,7731,351.420000000,353.110000000,349.100000000,350.770000000,10520332,SPY
2020-10-14T00:00:00.000000000Z,35,2,7728,351.590000000,352.300000000,347.140000000,348.350000000,9621243,SPY
2020-10-15T00:00:00.000000000Z,35,2,7739,346.310000000,348.600000000,343.140000000,348.320000000,10750656,SPY
2020-10-16T00:00:00.000000000Z,35,2,7748,347.710000000,350.745000000,346.060000000,346.210000000,9968648,SPY
2020-10-19T00:00:00.000000000Z,35,2,7745,348.820000000,349.430000000,341.050000000,343.900000000,12752151,SPY
2020-10-20T00:00:00.000000000Z,35,2,7747,344.100000000,346.880000000,341.820000000,344.430000000,11123430,SPY
2020-10-21T00:00:00.000000000Z,35,2,7759,344.050000000,345.670000000,340.280000000,341.330000000,12014925,SPY
2020-10-22T00:00:00.000000000Z,35,2,7762,341.750000000,345.500000000,340.650000000,345.150000000,9988106,SPY
2020-10-23T00:00:00.000000000Z,35,2,7768,345.410000000,346.180000000,343.130000000,345.500000000,8438289,SPY
2020-10-26T00:00:00.000000000Z,35,2,7766,341.510000000,342.980000000,335.630000000,339.170000000,16051569,SPY
2020-10-27T00:00:00.000000000Z,35,2,7773,340.460000000,341.030000000,335.770000000,336.550000000,11055131,SPY
2020-10-28T00:00:00.000000000Z,35,2,7784,335.330000000,335.650000000,326.130000000,328.190000000,21192439,SPY
2020-10-29T00:00:00.000000000Z,35,2,7792,329.060000000,333.385000000,325.090000000,327.650000000,14852675,SPY
2020-10-30T00:00:00.000000000Z,35,2,7798,324.370000000,329.680000000,322.600000000,327.500000000,20211252,SPY
2020-11-02T00:00:00.000000000Z,35,2,7790,328.510000000,332.360000000,327.240000000,330.960000000,13808038,SPY
2020-11-03T00:00:00.000000000Z,35,2,7793,333.650000000,339.420000000,333.180000000,338.290000000,14195853,SPY
2020-11-04T00:00:00.000000000Z,35,2,7791,337.750000000,347.930000000,335.780000000,343.550000000,23511962,SPY
2020-11-05T00:00:00.000000000Z,35,2,7795,347.910000000,352.185000000,347.280000000,349.930000000,13869405,SPY
2020-11-06T00:00:00.000000000Z,35,2,7796,348.040000000,351.870000000,345.720000000,350.950000000,11621708,SPY
2020-11-09T00:00:00.000000000Z,35,2,7798,355.240000000,366.770000000,354.070000000,354.600000000,28125535,SPY
2020-11-10T00:00:00.000000000Z,35,2,7802,354.320000000,355.760000000,350.590000000,353.660000000,13381749,SPY
2020-11-11T00:00:00.000000000Z,35,2,7801,356.570000000,357.560000000,355.060000000,356.820000000,8006859,SPY
2020-11-12T00:00:00.000000000Z,35,2,7805,354.720000000,356.860000000,351.260000000,353.310000000,11017430,SPY
2020-11-13T00:00:00.000000000Z,35,2,7815,355.160000000,358.890000000,354.710000000,358.280000000,9526763,SPY
2020-11-16T00:00:00.000000000Z,35,2,7820,360.580000000,363.660000000,359.590000000,362.350000000,12258576,SPY
2020-11-17T00:00:00.000000000Z,35,2,7824,361.050000000,361.920000000,358.340000000,360.890000000,9032778,SPY
2020-11-18T00:00:00.000000000Z,35,2,7825,360.300000000,362.210000000,355.650000000,356.300000000,10689196,SPY
2020-11-19T00:00:00.000000000Z,35,2,7841,354.730000000,358.180000000,354.150000000,354.860000000,8569411,SPY
2020-11-20T00:00:00.000000000Z,35,2,7853,356.710000000,358.190000000,354.250000000,355.050000000,7360748,SPY
2020-11-23T00:00:00.000000000Z,35,2,7865,357.790000000,359.620000000,354.860000000,359.090000000,8143303,SPY
2020-11-24T00:00:00.000000000Z,35,2,7867,359.880000000,364.230000000,359.290000000,364.060000000,9317023,SPY
2020-11-25T00:00:00.000000000Z,35,2,7875,363.240000000,363.540000000,361.480000000,363.110000000,5422404,SPY
2020-11-27T00:00:00.000000000Z,35,2,7882,363.500000000,364.180000000,362.590000000,363.660000000,3714598,SPY
2020-11-30T00:00:00.000000000Z,35,2,7891,362.180000000,363.850000000,359.170000000,363.760000000,11043222,SPY
2020-12-01T00:00:00.000000000Z,35,2,7892,365.500000000,367.670000000,364.930000000,365.740000000,9921151,SPY
2020-12-02T00:00:00.000000000Z,35,2,7899,365.180000000,367.270000000,364.210000000,366.600000000,6698759,SPY
2020-12-03T00:00:00.000000000Z,35,2,7909,366.230000000,368.180000000,365.500000000,367.000000000,9417933,SPY
2020-12-04T00:00:00.000000000Z,35,2,7911,367.550000000,369.940000000,366.870000000,369.110000000,7536329,SPY
2020-12-07T00:00:00.000000000Z,35,2,7914,367.510000000,369.620000000,367.370000000,368.250000000,7378309,SPY
2020-12-08T00:00:00.000000000Z,35,2,7923,368.320000000,371.400000000,366.410000000,370.630000000,5462239,SPY
2020-12-09T00:00:00.000000000Z,35,2,7936,371.280000000,371.310000000,365.950000000,367.400000000,10931457,SPY
2020-12-10T00:00:00.000000000Z,35,2,7949,367.250000000,368.090000000,364.430000000,367.220000000,7774326,SPY
2020-12-11T00:00:00.000000000Z,35,2,7962,364.800000000,366.580000000,362.850000000,366.080000000,8603287,SPY
